ENSMUSG00000054146.8	chr11	100131758	100135928	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054150.7	chr12	104929949	105009809	B=1.66;NK=27.22;T_CD4=0.98;T_CD8=1.29;
ENSMUSG00000054156.7	chr9	49268572	49278783	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054160.2	chr2	147083316	147085445	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054161.10	chr7	45721212	45729492	B=0.00;NK=0.30;T_CD4=0.00;T_CD8=0.38;
ENSMUSG00000054162.11	chr8	62951009	63357103	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054169.6	chr7	24777204	24784649	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054178.1	chr19	23723279	23725034	B=1.21;NK=0.00;T_CD4=0.45;T_CD8=0.00;
ENSMUSG00000054181.7	chr2	57236227	57238508	B=12.23;NK=1.56;T_CD4=0.86;T_CD8=0.45;
ENSMUSG00000054191.7	chr8	84901928	84905295	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.11;
ENSMUSG00000054196.6	chr15	39076932	39087121	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054199.12	chr3	88835231	88910103	B=6.56;NK=9.42;T_CD4=8.20;T_CD8=7.92;
ENSMUSG00000054200.6	chr19	38097079	38114263	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054203.7	chr1	174011998	174031810	B=9.44;NK=6.64;T_CD4=7.05;T_CD8=5.47;
ENSMUSG00000054204.6	chr12	30884322	30893854	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054206.2	chr10	79689020	79695261	B=0.56;NK=8.86;T_CD4=0.00;T_CD8=15.58;
ENSMUSG00000054215.2	chr3	92432582	92433925	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054226.9	chr6	85915738	85930284	B=25.14;NK=36.03;T_CD4=45.14;T_CD8=39.96;
ENSMUSG00000054236.4	chr7	108080796	108081734	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054237.5	chr19	38188481	38224138	B=9.43;NK=5.64;T_CD4=7.58;T_CD8=5.09;
ENSMUSG00000054247.5	chr8	34965052	34966209	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054252.13	chr5	33721724	33737068	B=0.09;NK=0.00;T_CD4=0.06;T_CD8=0.00;
ENSMUSG00000054256.7	chr5	115429599	115455698	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054258.8	chr13	41655697	41656524	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054263.7	chr15	7129559	7197489	B=0.73;NK=0.24;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054266.2	chr13	33192959	33203129	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054272.5	chr7	11005722	11010547	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054277.7	chr15	83299740	83350247	B=1.61;NK=3.27;T_CD4=2.59;T_CD8=1.31;
ENSMUSG00000054280.10	chr5	32789218	32854256	B=3.35;NK=2.25;T_CD4=2.70;T_CD8=1.75;
ENSMUSG00000054293.6	chrX	107148927	107173661	B=4.76;NK=4.87;T_CD4=1.98;T_CD8=1.72;
ENSMUSG00000054302.11	chr12	54670340	54695897	B=54.49;NK=80.17;T_CD4=41.25;T_CD8=43.94;
ENSMUSG00000054304.3	chr4	123902129	123903634	B=1.42;NK=0.52;T_CD4=0.70;T_CD8=0.67;
ENSMUSG00000054309.8	chr12	21286297	21315056	B=31.87;NK=43.14;T_CD4=30.42;T_CD8=26.86;
ENSMUSG00000054310.12	chr7	15388948	15556866	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054312.5	chr3	95862634	95871519	B=200.74;NK=191.19;T_CD4=199.90;T_CD8=169.41;
ENSMUSG00000054320.10	chr8	105413571	105464086	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054321.6	chr18	14783245	14900359	B=1.22;NK=0.30;T_CD4=1.16;T_CD8=0.88;
ENSMUSG00000054325.5	chr3	92925287	92926230	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054342.7	chr7	24370263	24385209	B=12.68;NK=7.69;T_CD4=166.56;T_CD8=71.99;
ENSMUSG00000054351.1	chr4	88867882	88868379	B=0.00;NK=0.00;T_CD4=2.28;T_CD8=0.36;
ENSMUSG00000054360.3	chr9	40874127	40877972	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054362.5	chr4	106590909	106617241	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054364.4	chr12	8497763	8499985	B=1.90;NK=5.97;T_CD4=3.42;T_CD8=0.96;
ENSMUSG00000054379.7	chr3	103198226	103198975	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054381.4	chr7	127372564	127376050	B=4.72;NK=3.77;T_CD4=2.62;T_CD8=3.02;
ENSMUSG00000054383.2	chr12	84146131	84148489	B=0.15;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054385.10	chr7	25516042	25540004	B=4.79;NK=16.93;T_CD4=0.33;T_CD8=0.12;
ENSMUSG00000054387.9	chr1	132959484	133030561	B=14.56;NK=22.82;T_CD4=19.91;T_CD8=11.43;
ENSMUSG00000054391.7	chr14	100213142	100246280	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054400.11	chr8	104250903	104264936	B=33.16;NK=33.15;T_CD4=28.88;T_CD8=27.74;
ENSMUSG00000054404.8	chr11	82951349	82962941	B=1.01;NK=0.00;T_CD4=4.76;T_CD8=1.41;
ENSMUSG00000054405.10	chr4	132535550	132553742	B=78.95;NK=121.97;T_CD4=118.65;T_CD8=98.40;
ENSMUSG00000054406.7	chr11	74346635	74352621	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054408.9	chr8	54520433	54529998	B=11.71;NK=20.77;T_CD4=10.65;T_CD8=8.07;
ENSMUSG00000054409.4	chr15	43866695	43870029	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054412.5	chr1	135584773	135599948	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054414.3	chr3	115938973	116007406	B=1.67;NK=1.70;T_CD4=2.04;T_CD8=1.95;
ENSMUSG00000054417.5	chr5	145773983	145805874	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054418.6	chr11	117611247	117613857	B=0.40;NK=1.76;T_CD4=0.59;T_CD8=0.46;
ENSMUSG00000054422.7	chr6	71199827	71205023	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054423.9	chr14	12372563	12823079	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054426.7	chr3	115881581	115888130	B=127.18;NK=42.91;T_CD4=219.13;T_CD8=278.36;
ENSMUSG00000054428.8	chr4	132530555	132533659	B=156.77;NK=182.90;T_CD4=111.05;T_CD8=100.84;
ENSMUSG00000054431.3	chr6	42817473	42818405	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054434.10	chr5	123068415	123117749	B=3.34;NK=0.36;T_CD4=2.88;T_CD8=1.63;
ENSMUSG00000054435.12	chr6	48684549	48692060	B=126.96;NK=662.06;T_CD4=385.66;T_CD8=308.84;
ENSMUSG00000054446.8	chr6	30639218	30645363	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054450.1	chr11	53480166	53481097	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054452.9	chr10	81559494	81566362	B=180.76;NK=346.61;T_CD4=398.27;T_CD8=251.64;
ENSMUSG00000054453.7	chrX	9885622	9994543	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054455.4	chr2	173737511	173784336	B=8.94;NK=13.88;T_CD4=7.82;T_CD8=5.39;
ENSMUSG00000054457.5	chr2	162661163	162667109	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054459.6	chr12	11325247	11436649	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054469.9	chr17	73107985	73243368	B=1.95;NK=0.52;T_CD4=4.49;T_CD8=1.70;
ENSMUSG00000054474.11	chr6	71128166	71144346	B=0.00;NK=0.00;T_CD4=0.56;T_CD8=0.33;
ENSMUSG00000054477.10	chr18	45268860	45686024	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054484.10	chr2	120977017	121007852	B=4.90;NK=16.28;T_CD4=6.63;T_CD8=7.16;
ENSMUSG00000054488.10	chr6	117559697	117572329	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054493.2	chr1	14752937	14776931	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054497.5	chr6	131629823	131630912	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054498.4	chr7	86320995	86322050	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054499.8	chr7	25202840	25219859	B=13.18;NK=31.30;T_CD4=21.03;T_CD8=16.39;
ENSMUSG00000054509.7	chr14	56575619	56659794	B=37.28;NK=45.69;T_CD4=51.27;T_CD8=24.27;
ENSMUSG00000054510.5	chr2	78237547	78302230	B=0.00;NK=0.00;T_CD4=0.15;T_CD8=0.00;
ENSMUSG00000054514.3	chr4	155761178	155769264	B=3.30;NK=17.86;T_CD4=0.00;T_CD8=1.46;
ENSMUSG00000054517.5	chr11	116121846	116131128	B=4.03;NK=3.94;T_CD4=3.34;T_CD8=2.90;
ENSMUSG00000054519.8	chr11	59461197	59472474	B=0.82;NK=0.45;T_CD4=0.15;T_CD8=0.91;
ENSMUSG00000054520.11	chr5	34525838	34563638	B=24.70;NK=28.65;T_CD4=4.68;T_CD8=2.82;
ENSMUSG00000054523.9	chr19	11273238	11283873	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054526.2	chr19	13827435	13828459	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054537.8	chr5	86705186	86745815	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054545.13	chr1	88134809	88218997	B=0.00;NK=0.46;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054555.7	chr7	133883199	134232146	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054556.6	chr6	17065010	17171833	B=0.00;NK=0.00;T_CD4=0.78;T_CD8=0.45;
ENSMUSG00000054568.7	chr7	104857009	104862667	B=0.00;NK=0.00;T_CD4=0.10;T_CD8=0.00;
ENSMUSG00000054580.10	chr2	60417543	60553308	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054582.4	chr2	164025450	164050538	B=4.93;NK=4.01;T_CD4=1.65;T_CD8=2.06;
ENSMUSG00000054589.1	chr18	62180126	62184405	B=3.78;NK=0.00;T_CD4=0.00;T_CD8=0.70;
ENSMUSG00000054594.9	chr7	3609813	3616157	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.18;
ENSMUSG00000054598.9	chr5	65979358	66004285	B=0.00;NK=0.00;T_CD4=0.63;T_CD8=0.00;
ENSMUSG00000054604.7	chr16	64851996	64859507	B=31.50;NK=36.62;T_CD4=17.63;T_CD8=19.51;
ENSMUSG00000054611.12	chr19	4314419	4398285	B=26.55;NK=23.55;T_CD4=22.81;T_CD8=19.63;
ENSMUSG00000054612.3	chr7	136894611	137128187	B=0.00;NK=0.99;T_CD4=3.66;T_CD8=2.50;
ENSMUSG00000054618.8	chr8	34049262	34057046	B=0.20;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054619.6	chr15	100304817	100314348	B=1.29;NK=20.65;T_CD4=3.20;T_CD8=2.97;
ENSMUSG00000054622.4	chr5	151367720	151428210	B=0.00;NK=0.00;T_CD4=1.12;T_CD8=0.11;
ENSMUSG00000054626.7	chrX	53777118	53797706	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.20;
ENSMUSG00000054630.7	chr5	87124960	87140318	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054640.10	chr17	81388691	81649607	B=0.00;NK=0.27;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054641.8	chr6	60924976	60989378	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054648.7	chr8	69706332	69710724	B=1.12;NK=0.99;T_CD4=0.17;T_CD8=0.52;
ENSMUSG00000054659.9	chr4	33174230	33189737	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054662.7	chr7	141101219	141117806	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054666.4	chr17	33268722	33269676	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054667.7	chrX	141710998	141725263	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054672.8	chr7	140247301	140299791	B=0.12;NK=0.00;T_CD4=0.00;T_CD8=0.36;
ENSMUSG00000054675.5	chr5	113793729	113800516	B=0.00;NK=1.39;T_CD4=0.35;T_CD8=0.29;
ENSMUSG00000054676.11	chr7	38183217	38197568	B=7.77;NK=7.03;T_CD4=18.27;T_CD8=15.76;
ENSMUSG00000054679.4	chr4	33208991	33233340	B=0.12;NK=0.00;T_CD4=0.53;T_CD8=0.76;
ENSMUSG00000054690.13	chr3	137341067	137432185	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054693.10	chr9	70678997	70780229	B=8.42;NK=5.86;T_CD4=7.09;T_CD8=5.15;
ENSMUSG00000054702.10	chr1	79606876	79671972	B=12.69;NK=0.81;T_CD4=1.00;T_CD8=0.45;
ENSMUSG00000054708.13	chr10	81628540	81647610	B=1.05;NK=5.77;T_CD4=3.62;T_CD8=2.12;
ENSMUSG00000054714.3	chr5	63649950	63650264	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054715.6	chr7	12897815	12909083	B=1.31;NK=0.52;T_CD4=1.04;T_CD8=0.76;
ENSMUSG00000054716.3	chr7	127244526	127254803	B=21.28;NK=17.40;T_CD4=10.40;T_CD8=9.07;
ENSMUSG00000054717.6	chr8	57511843	57515999	B=29.06;NK=72.24;T_CD4=39.82;T_CD8=31.63;
ENSMUSG00000054720.8	chr5	105519388	105613018	B=2.44;NK=18.61;T_CD4=6.67;T_CD8=6.85;
ENSMUSG00000054723.5	chr17	56713932	56717699	B=9.21;NK=4.92;T_CD4=10.01;T_CD8=8.71;
ENSMUSG00000054727.2	chrX	53742901	53757831	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054728.12	chr13	42680623	43138526	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054733.8	chr14	64122623	64455903	B=7.23;NK=14.73;T_CD4=6.79;T_CD8=5.04;
ENSMUSG00000054737.7	chrX	21028939	21062316	B=5.34;NK=6.00;T_CD4=3.96;T_CD8=2.47;
ENSMUSG00000054745.1	chr18	24709040	24709348	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054746.13	chr7	120328684	120407687	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054752.12	chr4	53631471	53707009	B=0.00;NK=5.58;T_CD4=0.00;T_CD8=0.02;
ENSMUSG00000054753.8	chr7	3154664	3169203	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054757.8	chr13	4486972	4523344	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054758.4	chr10	56745134	56748254	B=0.00;NK=0.00;T_CD4=0.08;T_CD8=0.00;
ENSMUSG00000054759.6	chr7	142174535	142176005	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054763.5	chr14	63046991	63058149	B=0.19;NK=0.00;T_CD4=0.28;T_CD8=0.09;
ENSMUSG00000054764.8	chr8	45069137	45088356	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054766.9	chr2	30057378	30072577	B=175.84;NK=284.01;T_CD4=222.80;T_CD8=220.80;
ENSMUSG00000054770.12	chr1	57955101	58018956	B=6.16;NK=10.27;T_CD4=13.30;T_CD8=5.89;
ENSMUSG00000054779.5	chr3	37335332	37349740	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054792.11	chr9	110425930	110476694	B=3.93;NK=4.43;T_CD4=2.63;T_CD8=2.15;
ENSMUSG00000054793.7	chr7	24482023	24504539	B=0.33;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054808.9	chr7	28893248	28962340	B=91.85;NK=72.10;T_CD4=107.15;T_CD8=48.16;
ENSMUSG00000054814.10	chr5	73998463	74068430	B=1.34;NK=4.21;T_CD4=0.83;T_CD8=0.07;
ENSMUSG00000054822.5	chr8	22805766	22809537	B=0.97;NK=0.43;T_CD4=4.96;T_CD8=0.18;
ENSMUSG00000054823.11	chr8	25601601	25719667	B=23.82;NK=38.44;T_CD4=41.28;T_CD8=30.29;
ENSMUSG00000054827.8	chr19	40089688	40113950	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054836.8	chr9	110305192	110322092	B=1.38;NK=5.71;T_CD4=1.92;T_CD8=1.28;
ENSMUSG00000054843.8	chr19	57611034	58133338	B=0.11;NK=0.12;T_CD4=0.04;T_CD8=0.20;
ENSMUSG00000054850.3	chrX	56374610	56377799	B=0.00;NK=0.00;T_CD4=0.11;T_CD8=0.07;
ENSMUSG00000054855.9	chr15	98663421	98677461	B=0.16;NK=1.06;T_CD4=0.00;T_CD8=0.22;
ENSMUSG00000054863.8	chr15	87625230	87759336	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054871.4	chr9	123259058	123260789	B=0.00;NK=0.00;T_CD4=1.52;T_CD8=0.19;
ENSMUSG00000054874.8	chr19	5664635	5688908	B=80.66;NK=24.16;T_CD4=35.50;T_CD8=12.36;
ENSMUSG00000054885.7	chr4	42735545	42846248	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054889.5	chr13	38151328	38198577	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054890.1	chr13	21555040	21556020	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054892.10	chr5	72695978	72752773	B=0.31;NK=77.63;T_CD4=27.92;T_CD8=22.45;
ENSMUSG00000054893.11	chr7	6286579	6307883	B=0.59;NK=0.22;T_CD4=0.80;T_CD8=0.77;
ENSMUSG00000054894.5	chr12	69724962	69744658	B=4.32;NK=4.78;T_CD4=4.10;T_CD8=1.23;
ENSMUSG00000054901.5	chr17	80307407	80388688	B=0.00;NK=0.00;T_CD4=0.16;T_CD8=0.15;
ENSMUSG00000054905.2	chr16	36450537	36455392	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054909.7	chr5	134987433	135001350	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054910.5	chr8	12672186	12679229	B=0.78;NK=0.00;T_CD4=0.12;T_CD8=0.00;
ENSMUSG00000054920.8	chr5	65107568	65168188	B=8.78;NK=16.27;T_CD4=7.04;T_CD8=4.01;
ENSMUSG00000054931.6	chr13	21478907	21485507	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054932.3	chr5	90490714	90508907	B=1.35;NK=0.37;T_CD4=4.28;T_CD8=2.75;
ENSMUSG00000054934.6	chr10	116417861	116473878	B=4.47;NK=0.00;T_CD4=14.94;T_CD8=9.47;
ENSMUSG00000054938.4	chr7	6474088	6475153	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054939.6	chr16	3847268	3858880	B=0.35;NK=0.00;T_CD4=0.09;T_CD8=0.00;
ENSMUSG00000054940.5	chr17	38304521	38305460	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054942.9	chr3	152273459	152340407	B=1.79;NK=0.45;T_CD4=1.87;T_CD8=1.91;
ENSMUSG00000054944.7	chr13	97733498	97747411	B=0.00;NK=0.47;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054945.3	chr5	90367204	90368487	B=1.40;NK=0.00;T_CD4=0.41;T_CD8=1.04;
ENSMUSG00000054951.2	chr17	40875482	40880558	B=0.00;NK=0.72;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054957.5	chr17	80728131	80728522	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054958.6	chr4	123201504	123216275	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054966.9	chr6	145365134	145614319	B=0.00;NK=0.00;T_CD4=0.08;T_CD8=0.00;
ENSMUSG00000054967.6	chr15	76910851	76918010	B=0.00;NK=0.00;T_CD4=0.16;T_CD8=0.00;
ENSMUSG00000054976.10	chr1	81076950	81341764	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054978.3	chr9	65388684	65391652	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054986.9	chr11	4064841	4077736	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054988.9	chr3	20314473	20367177	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054994.2	chrX	135494588	135504594	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000054999.2	chr19	6105782	6115792	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.07;
ENSMUSG00000055003.10	chr6	119315133	119330766	B=0.00;NK=1.91;T_CD4=0.50;T_CD8=0.10;
ENSMUSG00000055010.1	chr11	24048955	24075054	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055013.10	chr1	89454806	89897617	B=0.07;NK=0.42;T_CD4=0.00;T_CD8=0.13;
ENSMUSG00000055015.5	chr16	11901363	11930600	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.64;
ENSMUSG00000055022.10	chr15	92051165	92341967	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055024.8	chr15	81585351	81652072	B=13.30;NK=10.82;T_CD4=8.92;T_CD8=5.34;
ENSMUSG00000055026.9	chr7	56716465	57387188	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055027.13	chr6	71213940	71322233	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.34;
ENSMUSG00000055030.1	chr3	92352143	92353449	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055033.3	chr1	174158722	174159767	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055041.7	chr15	76899910	76901305	B=11.06;NK=13.12;T_CD4=10.98;T_CD8=10.72;
ENSMUSG00000055044.8	chr19	40221173	40271842	B=21.42;NK=49.13;T_CD4=72.65;T_CD8=106.55;
ENSMUSG00000055045.5	chr11	77912127	77929288	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055048.7	chr7	57387272	57409941	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055053.13	chr10	81396186	81431005	B=112.73;NK=237.35;T_CD4=98.71;T_CD8=56.04;
ENSMUSG00000055061.5	chr5	35581227	35588763	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055065.6	chr15	79527707	79546741	B=31.63;NK=41.62;T_CD4=40.59;T_CD8=24.35;
ENSMUSG00000055067.11	chr1	178951960	179518041	B=11.49;NK=24.55;T_CD4=15.59;T_CD8=15.09;
ENSMUSG00000055069.3	chr9	53684110	53706232	B=1.53;NK=0.26;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055072.2	chr11	79296179	79296906	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055078.6	chr7	57407690	57510009	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055088.3	chr2	36906948	36907901	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055093.10	chr6	122456904	122457374	B=927.94;NK=749.93;T_CD4=1626.91;T_CD8=1481.23;
ENSMUSG00000055095.2	chr18	44071393	44083610	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055099.3	chr7	95958215	95961613	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055102.11	chr7	43607169	43618285	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055108.6	chr10	99125167	99126325	B=0.31;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055109.5	chrX	155624741	156345887	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055110.4	chrX	52575843	52619047	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055114.7	chr15	58341874	58364148	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055116.7	chr7	113207465	113314122	B=3.50;NK=4.28;T_CD4=3.86;T_CD8=2.24;
ENSMUSG00000055125.6	chr9	67758712	67760230	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055128.10	chr14	46832134	46854193	B=14.16;NK=22.39;T_CD4=5.46;T_CD8=3.16;
ENSMUSG00000055134.5	chr11	67921504	67947659	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055137.6	chr13	16857855	17694732	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055138.5	chr3	137550045	137552622	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055148.7	chr8	72319033	72321656	B=69.44;NK=193.45;T_CD4=89.37;T_CD8=86.59;
ENSMUSG00000055150.10	chr7	6371364	6379491	B=0.00;NK=0.00;T_CD4=0.18;T_CD8=0.00;
ENSMUSG00000055159.7	chr7	118243865	118245551	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055170.3	chr10	118441047	118445892	B=0.00;NK=46.10;T_CD4=3.32;T_CD8=3.87;
ENSMUSG00000055172.9	chr6	124512632	124523440	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055177.11	chr2	148750358	148755433	B=0.00;NK=0.00;T_CD4=0.00;T_CD8=0.00;
ENSMUSG00000055184.4	chr1	131527903	131539872	B=0.00;NK=0.36;T_CD4=0.60;T_CD8=0.30;
